date,site,temperature,depth,salinity,DO,Chl,turbidity,lat,long
2015/02/18,7,12.0648,49.536,35.0275,4.4217,0.0937,0.2486,-33.8817,25.98722
2015/02/18,7,12.068,49.338,35.0215,4.4192,0.0928,0.2497,-33.8817,25.98722
2015/02/18,7,12.069,49.142,35.0214,4.4194,0.0923,0.2484,-33.8817,25.98722
2015/02/18,7,12.0691,48.984,35.0212,4.4202,0.0919,0.2494,-33.8817,25.98722
2015/02/18,7,12.069,48.855,35.0185,4.4248,0.0987,0.2704,-33.8817,25.98722
2015/02/18,7,12.0679,48.734,35.0178,4.427,0.1001,0.2704,-33.8817,25.98722
2015/02/18,7,12.0665,48.609,35.0192,4.4236,0.1015,0.2719,-33.8817,25.98722
2015/02/18,7,12.0653,48.49,35.019,4.427,0.1033,0.2704,-33.8817,25.98722
2015/02/18,7,12.0644,48.341,35.0178,4.4289,0.1033,0.2954,-33.8817,25.98722
2015/02/18,7,12.0631,48.146,35.0233,4.425,0.1024,0.3023,-33.8817,25.98722
2015/02/18,7,12.064,47.937,35.0303,4.4235,0.1019,0.3014,-33.8817,25.98722
2015/02/18,7,12.0682,47.782,35.0235,4.4181,0.1006,0.3029,-33.8817,25.98722
2015/02/18,7,12.0708,47.719,35.0157,4.4177,0.0983,0.3017,-33.8817,25.98722
2015/02/18,7,12.0696,47.738,35.0095,4.4218,0.107,0.268,-33.8817,25.98722
2015/02/18,7,12.0655,47.817,35.0109,4.4287,0.1024,0.2687,-33.8817,25.98722
2015/02/18,7,12.0614,47.957,35.0128,4.4325,0.1051,0.2683,-33.8817,25.98722
2015/02/18,7,12.0579,48.129,35.0128,4.4365,0.1038,0.2675,-33.8817,25.98722
2015/02/18,7,12.0544,48.293,35.0119,4.4411,0.1015,0.2461,-33.8817,25.98722
2015/02/18,7,12.0511,48.435,35.0176,4.4375,0.101,0.2468,-33.8817,25.98722
2015/02/18,7,12.0493,48.526,35.0175,4.4391,0.1033,0.2468,-33.8817,25.98722
2015/02/18,7,12.0485,48.568,35.0195,4.4397,0.1001,0.2465,-33.8817,25.98722
2015/02/18,7,12.0481,48.578,35.0224,4.4365,0.1056,0.2875,-33.8817,25.98722
2015/02/18,7,12.0497,48.606,35.0233,4.4358,0.1061,0.2884,-33.8817,25.98722
2015/02/18,7,12.0515,48.66,35.0188,4.4329,0.1083,0.2878,-33.8817,25.98722
2015/02/18,7,12.0522,48.713,35.0151,4.4326,0.1051,0.2873,-33.8817,25.98722
2015/02/18,7,12.0502,48.74,35.0175,4.4304,0.1038,0.2861,-33.8817,25.98722
2015/02/18,7,12.0486,48.735,35.0204,4.4285,0.0937,0.2683,-33.8817,25.98722
2015/02/18,7,12.0488,48.702,35.0239,4.4293,0.0946,0.2686,-33.8817,25.98722
2015/02/18,7,12.0511,48.647,35.0258,4.4254,0.0928,0.2687,-33.8817,25.98722
2015/02/18,7,12.054,48.581,35.0288,4.4251,0.0946,0.268,-33.8817,25.98722
2015/02/18,7,12.0585,48.524,35.0272,4.4218,0.1006,0.2461,-33.8817,25.98722
2015/02/18,7,12.0628,48.46,35.0201,4.4208,0.0992,0.2468,-33.8817,25.98722
2015/02/18,7,12.0656,48.36,35.016,4.4188,0.1006,0.246,-33.8817,25.98722
2015/02/18,7,12.0657,48.198,35.0137,4.4193,0.1019,0.2471,-33.8817,25.98722
2015/02/18,7,12.0641,48.006,35.0267,4.4167,0.0937,0.23,-33.8817,25.98722
2015/02/18,7,12.0677,47.791,35.0237,4.414,0.0942,0.2284,-33.8817,25.98722
2015/02/18,7,12.0711,47.554,35.0137,4.412,0.0951,0.23,-33.8817,25.98722
2015/02/18,7,12.0709,47.296,35.0168,4.4118,0.0951,0.2289,-33.8817,25.98722
2015/02/18,7,12.0706,47.05,35.0183,4.4111,0.0987,0.2439,-33.8817,25.98722
2015/02/18,7,12.0717,46.819,35.017,4.414,0.1019,0.2439,-33.8817,25.98722
2015/02/18,7,12.0721,46.604,35.0123,4.4223,0.1024,0.2443,-33.8817,25.98722
2015/02/18,7,12.0712,46.401,35.0139,4.4206,0.1019,0.2448,-33.8817,25.98722
2015/02/18,7,12.0697,46.218,35.0136,4.4206,0.1001,0.2434,-33.8817,25.98722
2015/02/18,7,12.0683,46.022,35.0166,4.4216,0.1024,0.2515,-33.8817,25.98722
2015/02/18,7,12.0678,45.805,35.0225,4.4249,0.101,0.251,-33.8817,25.98722
2015/02/18,7,12.0695,45.597,35.0299,4.4261,0.0997,0.2516,-33.8817,25.98722
2015/02/18,7,12.0745,45.426,35.0303,4.4256,0.1019,0.2524,-33.8817,25.98722
2015/02/18,7,12.0806,45.29,35.029,4.4218,0.1042,0.2516,-33.8817,25.98722
2015/02/18,7,12.0862,45.15,35.0184,4.4292,0.107,0.2516,-33.8817,25.98722
2015/02/18,7,12.0882,45.011,35.033,4.4319,0.1042,0.2513,-33.8817,25.98722
2015/02/18,7,12.0942,44.923,35.0286,4.4306,0.1047,0.2512,-33.8817,25.98722
2015/02/18,7,12.1008,44.927,35.0223,4.4351,0.096,0.2567,-33.8817,25.98722
2015/02/18,7,12.1032,44.975,35.027,4.4366,0.0937,0.2559,-33.8817,25.98722
2015/02/18,7,12.1076,45.024,35.0168,4.4398,0.0919,0.2562,-33.8817,25.98722
2015/02/18,7,12.1076,45.068,35.0193,4.4395,0.0942,0.2561,-33.8817,25.98722
2015/02/18,7,12.1082,45.072,35.0217,4.4437,0.0983,0.2095,-33.8817,25.98722
2015/02/18,7,12.1116,45.059,35.0231,4.4461,0.1015,0.2103,-33.8817,25.98722
2015/02/18,7,12.1139,44.987,35.023,4.4493,0.101,0.2104,-33.8817,25.98722
2015/02/18,7,12.1161,44.853,35.0261,4.4476,0.1019,0.21,-33.8817,25.98722
2015/02/18,7,12.1192,44.677,35.0337,4.4515,0.101,0.2101,-33.8817,25.98722
2015/02/18,7,12.1257,44.503,35.0315,4.4521,0.1001,0.2037,-33.8817,25.98722
2015/02/18,7,12.133,44.358,35.029,4.4544,0.1019,0.203,-33.8817,25.98722
2015/02/18,7,12.1395,44.229,35.0263,4.4555,0.1029,0.2024,-33.8817,25.98722
2015/02/18,7,12.1435,44.074,35.0235,4.4532,0.0987,0.202,-33.8817,25.98722
2015/02/18,7,12.1464,43.87,35.0304,4.4525,0.1006,0.2371,-33.8817,25.98722
2015/02/18,7,12.1515,43.636,35.0338,4.4535,0.1006,0.2373,-33.8817,25.98722
2015/02/18,7,12.1581,43.374,35.0385,4.4558,0.1019,0.2362,-33.8817,25.98722
2015/02/18,7,12.1668,43.102,35.0388,4.4553,0.1047,0.2373,-33.8817,25.98722
2015/02/18,7,12.1758,42.87,35.049,4.4535,0.1129,0.2338,-33.8817,25.98722
2015/02/18,7,12.1878,42.668,35.0643,4.4577,0.112,0.2339,-33.8817,25.98722
2015/02/18,7,12.2067,42.515,35.0841,4.4613,0.1138,0.2349,-33.8817,25.98722
2015/02/18,7,12.2332,42.423,35.0496,4.4651,0.1129,0.2345,-33.8817,25.98722
2015/02/18,7,12.2487,42.338,35.0613,4.4668,0.1029,0.2246,-33.8817,25.98722
2015/02/18,7,12.2639,42.238,35.0913,4.4729,0.107,0.2245,-33.8817,25.98722
2015/02/18,7,12.2932,42.094,35.1445,4.4727,0.1065,0.2249,-33.8817,25.98722
2015/02/18,7,12.3424,41.879,35.1297,4.4854,0.1029,0.2249,-33.8817,25.98722
2015/02/18,7,12.3871,41.613,35.1335,4.4916,0.1079,0.2248,-33.8817,25.98722
2015/02/18,7,12.4352,41.317,35.1981,4.5018,0.1047,0.1955,-33.8817,25.98722
2015/02/18,7,12.5093,41.012,35.3318,4.5111,0.1038,0.1958,-33.8817,25.98722
2015/02/18,7,12.6279,40.71,35.2364,4.5314,0.1047,0.1955,-33.8817,25.98722
2015/02/18,7,12.7284,40.411,35.2311,4.5574,0.107,0.1953,-33.8817,25.98722
2015/02/18,7,12.815,40.13,35.2772,4.5829,0.1061,0.2103,-33.8817,25.98722
2015/02/18,7,12.9164,39.898,35.2471,4.6162,0.1065,0.2098,-33.8817,25.98722
2015/02/18,7,13.0137,39.729,35.1856,4.6577,0.1056,0.2103,-33.8817,25.98722
2015/02/18,7,13.0843,39.641,35.1612,4.6989,0.1051,0.2097,-33.8817,25.98722
2015/02/18,7,13.1403,39.636,35.1975,4.7364,0.1372,0.239,-33.8817,25.98722
2015/02/18,7,13.1999,39.666,35.1814,4.7715,0.1326,0.2394,-33.8817,25.98722
2015/02/18,7,13.2649,39.758,35.2001,4.8075,0.1372,0.2397,-33.8817,25.98722
2015/02/18,7,13.331,39.88,35.1315,4.8352,0.1349,0.2388,-33.8817,25.98722
2015/02/18,7,13.3764,39.987,35.0763,4.8625,0.1267,0.2703,-33.8817,25.98722
2015/02/18,7,13.3941,40.065,35.0553,4.8918,0.1267,0.2706,-33.8817,25.98722
2015/02/18,7,13.3981,40.103,35.0496,4.9155,0.1267,0.2706,-33.8817,25.98722
2015/02/18,7,13.3973,40.062,35.0508,4.9375,0.1276,0.2706,-33.8817,25.98722
2015/02/18,7,13.3966,39.924,35.0575,4.9564,0.1271,0.2715,-33.8817,25.98722
2015/02/18,7,13.3978,39.744,35.0609,4.9645,0.1134,0.2008,-33.8817,25.98722
2015/02/18,7,13.4004,39.548,35.0685,4.9685,0.1138,0.2013,-33.8817,25.98722
2015/02/18,7,13.4059,39.347,35.0789,4.9656,0.1138,0.2008,-33.8817,25.98722
2015/02/18,7,13.4154,39.154,35.0876,4.9572,0.1129,0.1998,-33.8817,25.98722
2015/02/18,7,13.4289,38.936,35.0849,4.9493,0.107,0.2454,-33.8817,25.98722
2015/02/18,7,13.4421,38.689,35.102,4.9357,0.1065,0.2468,-33.8817,25.98722
2015/02/18,7,13.4609,38.441,35.0909,4.927,0.1056,0.2463,-33.8817,25.98722
2015/02/18,7,13.4775,38.201,35.1005,4.9233,0.1079,0.2461,-33.8817,25.98722
2015/02/18,7,13.4963,37.977,35.1288,4.9195,0.1198,0.1837,-33.8817,25.98722
2015/02/18,7,13.5242,37.787,35.1254,4.9196,0.1198,0.1836,-33.8817,25.98722
2015/02/18,7,13.5544,37.606,35.1072,4.9255,0.1216,0.1831,-33.8817,25.98722
2015/02/18,7,13.5784,37.425,35.1482,4.9301,0.1189,0.1837,-33.8817,25.98722
2015/02/18,7,13.6128,37.271,35.1339,4.9364,0.1203,0.1755,-33.8817,25.98722
2015/02/18,7,13.6455,37.136,35.1203,4.9479,0.1221,0.1743,-33.8817,25.98722
2015/02/18,7,13.6741,37.004,35.1946,4.96,0.1216,0.1744,-33.8817,25.98722
2015/02/18,7,13.7236,36.902,35.1487,4.9787,0.1203,0.174,-33.8817,25.98722
2015/02/18,7,13.7667,36.792,35.1364,4.9995,0.1212,0.1756,-33.8817,25.98722
2015/02/18,7,13.8018,36.661,35.1762,5.0223,0.1061,0.1647,-33.8817,25.98722
2015/02/18,7,13.8451,36.537,35.1237,5.0482,0.1051,0.1653,-33.8817,25.98722
2015/02/18,7,13.8756,36.408,35.1004,5.076,0.107,0.1653,-33.8817,25.98722
2015/02/18,7,13.892,36.274,35.145,5.1046,0.1061,0.1647,-33.8817,25.98722
2015/02/18,7,13.923,36.119,35.1118,5.1323,0.1051,0.155,-33.8817,25.98722
2015/02/18,7,13.946,35.946,35.1302,5.1635,0.1079,0.1544,-33.8817,25.98722
2015/02/18,7,13.9708,35.758,35.0992,5.191,0.1074,0.1541,-33.8817,25.98722
2015/02/18,7,13.9885,35.583,35.1364,5.2166,0.1061,0.1549,-33.8817,25.98722
2015/02/18,7,14.0121,35.433,35.1638,5.2315,0.1285,0.1851,-33.8817,25.98722
2015/02/18,7,14.0542,35.303,35.1743,5.2535,0.1267,0.1856,-33.8817,25.98722
2015/02/18,7,14.1048,35.207,35.3508,5.2651,0.1276,0.1853,-33.8817,25.98722
2015/02/18,7,14.219,35.179,35.3991,5.2691,0.1285,0.1853,-33.8817,25.98722
2015/02/18,7,14.3718,35.18,35.3657,5.2799,0.1582,0.1441,-33.8817,25.98722
2015/02/18,7,14.5099,35.202,35.4914,5.2953,0.1569,0.1431,-33.8817,25.98722
2015/02/18,7,14.6943,35.24,35.4508,5.325,0.156,0.1424,-33.8817,25.98722
2015/02/18,7,14.8789,35.24,35.3004,5.3736,0.1573,0.1425,-33.8817,25.98722
2015/02/18,7,15.0117,35.18,35.2417,5.4379,0.156,0.1431,-33.8817,25.98722
2015/02/18,7,15.101,35.063,35.2059,5.5107,0.1409,0.1113,-33.8817,25.98722
2015/02/18,7,15.173,34.866,35.164,5.5926,0.1431,0.1123,-33.8817,25.98722
2015/02/18,7,15.2243,34.598,35.1097,5.6851,0.1418,0.1103,-33.8817,25.98722
2015/02/18,7,15.2524,34.318,35.1849,5.7657,0.1454,0.1117,-33.8817,25.98722
2015/02/18,7,15.2961,34.082,35.2183,5.8374,0.156,0.1212,-33.8817,25.98722
2015/02/18,7,15.3629,33.862,35.1928,5.8976,0.1564,0.121,-33.8817,25.98722
2015/02/18,7,15.427,33.657,35.2835,5.9409,0.1596,0.1209,-33.8817,25.98722
2015/02/18,7,15.5146,33.493,35.3159,5.9656,0.1592,0.1216,-33.8817,25.98722
2015/02/18,7,15.6283,33.408,35.2301,5.9921,0.1724,0.1244,-33.8817,25.98722
2015/02/18,7,15.7108,33.396,35.1971,6.0125,0.1715,0.1232,-33.8817,25.98722
2015/02/18,7,15.7717,33.411,35.2216,6.0251,0.1711,0.1242,-33.8817,25.98722
2015/02/18,7,15.8408,33.376,35.1999,6.0434,0.1706,0.1238,-33.8817,25.98722
2015/02/18,7,15.9097,33.23,35.1598,6.0594,0.1834,0.1456,-33.8817,25.98722
2015/02/18,7,15.9557,33.009,35.1134,6.0764,0.1862,0.1453,-33.8817,25.98722
2015/02/18,7,15.9806,32.771,35.1999,6.0882,0.1871,0.1453,-33.8817,25.98722
2015/02/18,7,16.0304,32.553,35.3538,6.0826,0.1848,0.1451,-33.8817,25.98722
2015/02/18,7,16.1448,32.386,35.4234,6.074,0.1853,0.145,-33.8817,25.98722
2015/02/18,7,16.302,32.28,35.439,6.0687,0.2109,0.1113,-33.8817,25.98722
2015/02/18,7,16.4711,32.25,35.3876,6.0765,0.2077,0.1116,-33.8817,25.98722
2015/02/18,7,16.6269,32.288,35.6175,6.0855,0.2091,0.1117,-33.8817,25.98722
2015/02/18,7,16.8607,32.337,35.6663,6.0916,0.2091,0.1108,-33.8817,25.98722
2015/02/18,7,17.1546,32.346,35.4156,6.1297,0.2388,0.1113,-33.8817,25.98722
2015/02/18,7,17.3347,32.32,35.2948,6.1959,0.2406,0.1116,-33.8817,25.98722
2015/02/18,7,17.4455,32.223,35.2249,6.2619,0.2365,0.1116,-33.8817,25.98722
2015/02/18,7,17.5187,32.03,35.2017,6.3411,0.237,0.111,-33.8817,25.98722
2015/02/18,7,17.5722,31.814,35.1303,6.4252,0.2672,0.1139,-33.8817,25.98722
2015/02/18,7,17.5966,31.585,35.1648,6.485,0.2686,0.1135,-33.8817,25.98722
2015/02/18,7,17.6202,31.359,35.2334,6.5346,0.2686,0.1135,-33.8817,25.98722
2015/02/18,7,17.6757,31.167,35.2682,6.5724,0.2677,0.1135,-33.8817,25.98722
2015/02/18,7,17.7486,31.017,35.2999,6.5961,0.3377,0.17,-33.8817,25.98722
2015/02/18,7,17.8325,30.907,35.3037,6.6144,0.3345,0.17,-33.8817,25.98722
2015/02/18,7,17.9205,30.825,35.417,6.6215,0.3349,0.1703,-33.8817,25.98722
2015/02/18,7,18.0493,30.725,35.3462,6.6225,0.334,0.1688,-33.8817,25.98722
2015/02/18,7,18.1674,30.57,35.3174,6.6379,0.3368,0.1699,-33.8817,25.98722
2015/02/18,7,18.256,30.4,35.209,6.661,0.3702,0.1497,-33.8817,25.98722
2015/02/18,7,18.2971,30.212,35.2392,6.6948,0.3725,0.1506,-33.8817,25.98722
2015/02/18,7,18.3382,30.004,35.2743,6.7246,0.3693,0.1508,-33.8817,25.98722
2015/02/18,7,18.3911,29.805,35.2457,6.752,0.3711,0.1506,-33.8817,25.98722
2015/02/18,7,18.4334,29.628,35.2547,6.7933,0.3949,0.1654,-33.8817,25.98722
2015/02/18,7,18.4753,29.492,35.2586,6.8332,0.3935,0.165,-33.8817,25.98722
2015/02/18,7,18.517,29.417,35.2345,6.8606,0.394,0.165,-33.8817,25.98722
2015/02/18,7,18.5506,29.376,35.2175,6.8863,0.394,0.1642,-33.8817,25.98722
2015/02/18,7,18.5744,29.34,35.2033,6.9041,0.4173,0.1259,-33.8817,25.98722
2015/02/18,7,18.589,29.274,35.2094,6.9204,0.4137,0.1259,-33.8817,25.98722
2015/02/18,7,18.6038,29.137,35.2071,6.9274,0.4132,0.1264,-33.8817,25.98722
2015/02/18,7,18.6182,28.904,35.193,6.9341,0.416,0.1264,-33.8817,25.98722
2015/02/18,7,18.6254,28.629,35.193,6.934,0.4018,0.112,-33.8817,25.98722
2015/02/18,7,18.6309,28.318,35.207,6.9313,0.4027,0.1105,-33.8817,25.98722
2015/02/18,7,18.6404,28.006,35.218,6.9345,0.4004,0.1111,-33.8817,25.98722
2015/02/18,7,18.6546,27.726,35.2218,6.9359,0.4009,0.1122,-33.8817,25.98722
2015/02/18,7,18.6702,27.525,35.2266,6.9396,0.3986,0.1113,-33.8817,25.98722
2015/02/18,7,18.6876,27.383,35.2207,6.9386,0.4361,0.1113,-33.8817,25.98722
2015/02/18,7,18.7035,27.288,35.216,6.9414,0.437,0.1113,-33.8817,25.98722
2015/02/18,7,18.7171,27.259,35.2263,6.9547,0.4366,0.1113,-33.8817,25.98722
2015/02/18,7,18.7316,27.251,35.2263,6.9727,0.4379,0.1113,-33.8817,25.98722
2015/02/18,7,18.7485,27.251,35.2196,6.9944,0.5693,0.1172,-33.8817,25.98722
2015/02/18,7,18.7617,27.239,35.2221,7.0162,0.5684,0.1158,-33.8817,25.98722
2015/02/18,7,18.7743,27.187,35.2152,7.0412,0.5712,0.1164,-33.8817,25.98722
2015/02/18,7,18.7842,27.084,35.1998,7.0703,0.5712,0.1169,-33.8817,25.98722
2015/02/18,7,18.787,26.985,35.1966,7.0977,0.5469,0.107,-33.8817,25.98722
2015/02/18,7,18.7855,26.891,35.2064,7.1252,0.5474,0.1061,-33.8817,25.98722
2015/02/18,7,18.7877,26.825,35.2208,7.1445,0.5478,0.1074,-33.8817,25.98722
2015/02/18,7,18.7954,26.774,35.2214,7.1809,0.5483,0.1067,-33.8817,25.98722
2015/02/18,7,18.8051,26.709,35.2148,7.1893,0.6009,0.1578,-33.8817,25.98722
2015/02/18,7,18.8129,26.623,35.2151,7.2085,0.6018,0.1578,-33.8817,25.98722
2015/02/18,7,18.8178,26.507,35.2056,7.2261,0.6023,0.1578,-33.8817,25.98722
2015/02/18,7,18.8202,26.357,35.2087,7.2392,0.6037,0.1569,-33.8817,25.98722
2015/02/18,7,18.8216,26.169,35.2048,7.2482,0.6018,0.1575,-33.8817,25.98722
2015/02/18,7,18.8226,25.956,35.2156,7.2572,0.6027,0.129,-33.8817,25.98722
2015/02/18,7,18.8266,25.747,35.2278,7.2598,0.6032,0.1285,-33.8817,25.98722
2015/02/18,7,18.8362,25.542,35.2224,7.2611,0.6023,0.129,-33.8817,25.98722
2015/02/18,7,18.845,25.349,35.2388,7.2682,0.6018,0.129,-33.8817,25.98722
2015/02/18,7,18.8574,25.176,35.2353,7.2662,0.5927,0.1186,-33.8817,25.98722
2015/02/18,7,18.8711,24.997,35.235,7.272,0.5963,0.1187,-33.8817,25.98722
2015/02/18,7,18.8827,24.835,35.2298,7.2834,0.594,0.1181,-33.8817,25.98722
2015/02/18,7,18.8925,24.692,35.2182,7.2945,0.5954,0.1187,-33.8817,25.98722
2015/02/18,7,18.8981,24.584,35.2286,7.3195,0.6714,0.1186,-33.8817,25.98722
2015/02/18,7,18.905,24.476,35.2233,7.3429,0.6719,0.1181,-33.8817,25.98722
2015/02/18,7,18.9109,24.369,35.2234,7.3682,0.6732,0.119,-33.8817,25.98722
2015/02/18,7,18.9157,24.277,35.2237,7.3897,0.6709,0.1187,-33.8817,25.98722
2015/02/18,7,18.9208,24.208,35.2187,7.4079,0.6796,0.1361,-33.8817,25.98722
2015/02/18,7,18.9242,24.15,35.2198,7.4249,0.6792,0.1352,-33.8817,25.98722
2015/02/18,7,18.9269,24.058,35.2241,7.427,0.6796,0.1352,-33.8817,25.98722
2015/02/18,7,18.9319,23.908,35.2211,7.4319,0.6796,0.1349,-33.8817,25.98722
2015/02/18,7,18.9362,23.694,35.2074,7.4303,0.681,0.1358,-33.8817,25.98722
2015/02/18,7,18.9343,23.454,35.2144,7.4265,0.8023,0.1212,-33.8817,25.98722
2015/02/18,7,18.9335,23.189,35.2357,7.4244,0.7973,0.1213,-33.8817,25.98722
2015/02/18,7,18.9414,22.894,35.2341,7.4257,0.8,0.1221,-33.8817,25.98722
2015/02/18,7,18.9521,22.581,35.2445,7.4293,0.7991,0.1204,-33.8817,25.98722
2015/02/18,7,18.9661,22.252,35.2733,7.4325,0.8129,0.1358,-33.8817,25.98722
2015/02/18,7,18.9918,21.944,35.252,7.4402,0.8138,0.1358,-33.8817,25.98722
2015/02/18,7,19.013,21.705,35.2525,7.4458,0.8119,0.1361,-33.8817,25.98722
2015/02/18,7,19.0314,21.521,35.248,7.4566,0.8147,0.1352,-33.8817,25.98722
2015/02/18,7,19.0481,21.382,35.2433,7.4725,0.9777,0.1607,-33.8817,25.98722
2015/02/18,7,19.0624,21.297,35.242,7.4943,0.9749,0.1604,-33.8817,25.98722
2015/02/18,7,19.0763,21.234,35.2392,7.5094,0.9745,0.1601,-33.8817,25.98722
2015/02/18,7,19.0892,21.189,35.2418,7.5263,0.9777,0.1601,-33.8817,25.98722
2015/02/18,7,19.102,21.185,35.2477,7.5373,0.9204,0.1334,-33.8817,25.98722
2015/02/18,7,19.1168,21.237,35.2359,7.5505,0.92,0.1326,-33.8817,25.98722
2015/02/18,7,19.1282,21.282,35.2275,7.5601,0.9186,0.1332,-33.8817,25.98722
2015/02/18,7,19.1347,21.308,35.2205,7.5655,0.9227,0.1337,-33.8817,25.98722
2015/02/18,7,19.1378,21.371,35.2184,7.5636,0.9191,0.1343,-33.8817,25.98722
2015/02/18,7,19.1388,21.483,35.2187,7.5718,0.9598,0.1332,-33.8817,25.98722
2015/02/18,7,19.1397,21.651,35.2169,7.5716,0.9598,0.1335,-33.8817,25.98722
2015/02/18,7,19.1401,21.797,35.2116,7.5731,0.963,0.1335,-33.8817,25.98722
2015/02/18,7,19.1387,21.841,35.2094,7.5739,0.9658,0.1335,-33.8817,25.98722
2015/02/18,7,19.1361,21.767,35.2116,7.5741,0.9699,0.1352,-33.8817,25.98722
2015/02/18,7,19.1336,21.613,35.211,7.5684,0.9708,0.1345,-33.8817,25.98722
2015/02/18,7,19.1306,21.443,35.2143,7.5627,0.9708,0.1345,-33.8817,25.98722
2015/02/18,7,19.1283,21.296,35.2185,7.5565,0.9694,0.1354,-33.8817,25.98722
2015/02/18,7,19.1276,21.206,35.2228,7.5531,0.9548,0.1409,-33.8817,25.98722
2015/02/18,7,19.1291,21.192,35.2229,7.553,0.9571,0.1398,-33.8817,25.98722
2015/02/18,7,19.1322,21.237,35.2264,7.5564,0.9552,0.1412,-33.8817,25.98722
2015/02/18,7,19.1365,21.313,35.2239,7.5593,0.9548,0.1407,-33.8817,25.98722
2015/02/18,7,19.1396,21.373,35.2203,7.5636,0.9584,0.1279,-33.8817,25.98722
2015/02/18,7,19.1413,21.399,35.2191,7.5665,0.9557,0.1287,-33.8817,25.98722
2015/02/18,7,19.1415,21.37,35.2171,7.5647,0.9552,0.1285,-33.8817,25.98722
2015/02/18,7,19.1413,21.292,35.215,7.5628,0.9561,0.129,-33.8817,25.98722
2015/02/18,7,19.1395,21.199,35.215,7.5574,0.9557,0.1279,-33.8817,25.98722
2015/02/18,7,19.1372,21.117,35.219,7.553,0.947,0.1506,-33.8817,25.98722
2015/02/18,7,19.1365,21.086,35.2231,7.5448,0.9456,0.1503,-33.8817,25.98722
2015/02/18,7,19.1374,21.069,35.2244,7.5391,0.9502,0.1509,-33.8817,25.98722
2015/02/18,7,19.1401,21.035,35.2207,7.5359,0.9511,0.1494,-33.8817,25.98722
2015/02/18,7,19.1418,20.971,35.2225,7.5327,0.9461,0.1309,-33.8817,25.98722
2015/02/18,7,19.1427,20.919,35.2208,7.5321,0.9484,0.1306,-33.8817,25.98722
2015/02/18,7,19.1431,20.89,35.2206,7.5307,0.9493,0.13,-33.8817,25.98722
2015/02/18,7,19.143,20.881,35.2227,7.5379,0.9484,0.1308,-33.8817,25.98722
2015/02/18,7,19.1435,20.847,35.22,7.5432,0.9708,0.1648,-33.8817,25.98722
2015/02/18,7,19.1438,20.766,35.2223,7.5481,0.9708,0.1647,-33.8817,25.98722
2015/02/18,7,19.1441,20.654,35.2157,7.5532,0.969,0.1648,-33.8817,25.98722
2015/02/18,7,19.1424,20.524,35.2162,7.556,0.969,0.1642,-33.8817,25.98722
2015/02/18,7,19.1396,20.351,35.2217,7.5603,0.9786,0.1378,-33.8817,25.98722
2015/02/18,7,19.1391,20.138,35.2251,7.561,0.9749,0.1381,-33.8817,25.98722
2015/02/18,7,19.1406,19.908,35.2266,7.5603,0.9767,0.1383,-33.8817,25.98722
2015/02/18,7,19.1427,19.695,35.2377,7.5594,0.9749,0.1383,-33.8817,25.98722
2015/02/18,7,19.1489,19.494,35.2371,7.5537,0.9786,0.1384,-33.8817,25.98722
2015/02/18,7,19.1563,19.295,35.236,7.5514,0.9836,0.134,-33.8817,25.98722
2015/02/18,7,19.1626,19.121,35.2422,7.5406,0.9827,0.1335,-33.8817,25.98722
2015/02/18,7,19.1707,18.943,35.2368,7.5323,0.9854,0.1335,-33.8817,25.98722
2015/02/18,7,19.1776,18.774,35.24,7.5253,0.9854,0.1331,-33.8817,25.98722
2015/02/18,7,19.1846,18.566,35.237,7.5181,1.0207,0.1283,-33.8817,25.98722
2015/02/18,7,19.1903,18.334,35.2333,7.5121,1.0198,0.1291,-33.8817,25.98722
2015/02/18,7,19.195,18.127,35.2317,7.5051,1.0202,0.1291,-33.8817,25.98722
2015/02/18,7,19.1973,17.97,35.2371,7.5007,1.0193,0.1287,-33.8817,25.98722
2015/02/18,7,19.2019,17.866,35.2452,7.4906,0.9973,0.1338,-33.8817,25.98722
2015/02/18,7,19.2099,17.786,35.241,7.4899,0.9973,0.1332,-33.8817,25.98722
2015/02/18,7,19.2179,17.744,35.2407,7.4849,1.0001,0.1331,-33.8817,25.98722
2015/02/18,7,19.2246,17.725,35.2456,7.4772,0.9955,0.1328,-33.8817,25.98722
2015/02/18,7,19.2329,17.712,35.2418,7.4684,0.9557,0.1132,-33.8817,25.98722
2015/02/18,7,19.2401,17.655,35.2384,7.4583,0.9291,0.1135,-33.8817,25.98722
2015/02/18,7,19.2458,17.492,35.2362,7.4522,0.9287,0.1132,-33.8817,25.98722
2015/02/18,7,19.2498,17.243,35.2339,7.4471,0.925,0.1132,-33.8817,25.98722
2015/02/18,7,19.2526,16.927,35.2434,7.439,0.9259,0.1129,-33.8817,25.98722
2015/02/18,7,19.2587,16.601,35.2487,7.4375,0.871,0.1161,-33.8817,25.98722
2015/02/18,7,19.2667,16.261,35.2556,7.4393,0.8687,0.1151,-33.8817,25.98722
2015/02/18,7,19.2787,15.94,35.2691,7.4411,0.8705,0.1161,-33.8817,25.98722
2015/02/18,7,19.2959,15.671,35.2659,7.439,0.8724,0.1158,-33.8817,25.98722
2015/02/18,7,19.313,15.468,35.2593,7.4335,0.8637,0.1009,-33.8817,25.98722
2015/02/18,7,19.3274,15.363,35.2502,7.4283,0.8618,0.1004,-33.8817,25.98722
