ccode,country.name,year,value
100,Bulgaria,1968,4368
854,Burkina Faso,1968,746
108,Burundi,1968,447
116,Cambodia,1968,730
120,Cameroon,1968,946
124,Canada,1968,11479
132,Cape Verde,1968,602
140,Central African Republic,1968,847
148,Chad,1968,492
152,Chile,1968,5127.6449
156,China,1968,675
170,Colombia,1968,2873.6819
174,Comoros,1968,973
178,Congo,1968,1610
180,"Congo, DRC",1968,746
188,Costa Rica,1968,3497
384,Cote d'Ivoire,1968,1730
191,Croatia,1968,4787.5402
192,Cuba,1968,2079.9299
208,Denmark,1968,11837
262,Djibouti,1968,1746
214,Dominican Republic,1968,1349
218,Ecuador,1968,2274.3247
818,Egypt,1968,1146
222,El Salvador,1968,2210
226,Equatorial Guinea,1968,1424
246,Finland,1968,8093
250,France,1968,10267
266,Gabon,1968,5176
276,Germany,1968,9864
288,Ghana,1968,1318
300,Greece,1968,5266
320,Guatemala,1968,2751
324,Guinea,1968,453
624,Guinea-Bissau,1968,794
332,Haiti,1968,886
340,Honduras,1968,1603
348,Hungary,1968,4934
356,India,1968,809
364,Iran,1968,3550
368,Iraq,1968,3604
372,Ireland,1968,5770
376,Israel,1968,7033
380,Italy,1968,8382.4053
388,Jamaica,1968,3283.9057
392,Japan,1968,7983
400,Jordan,1968,2674
404,Kenya,1968,857
414,Kuwait,1968,22300
418,Laos,1968,733
422,Lebanon,1968,2831
426,Lesotho,1968,610
430,Liberia,1968,1384
434,Libya,1968,8395
807,Macedonia,1968,3728.5096
450,Madagascar,1968,1174
454,Malawi,1968,437
458,Malaysia,1968,1942
466,Mali,1968,579
478,Mauritania,1968,1006
480,Mauritius,1968,2907
484,Mexico,1968,4072.5742
496,Mongolia,1968,742
499,Montenegro,1968,2610.0567
504,Morocco,1968,1524
508,Mozambique,1968,1549
104,Myanmar,1968,612
516,Namibia,1968,3369
524,Nepal,1968,633
528,Netherlands,1968,10894
554,New Zealand,1968,10545
558,Nicaragua,1968,2783
562,Niger,1968,877
566,Nigeria,1968,699
408,North Korea,1968,1632.9653
578,Norway,1968,9551
512,Oman,1968,3094
586,Pakistan,1968,854
591,Panama,1968,3531
600,Paraguay,1968,1789
604,Peru,1968,3685.4761
608,Philippines,1968,1722
616,Poland,1968,4317
620,Portugal,1968,4873
634,Qatar,1968,36393
642,Romania,1968,2739
646,Rwanda,1968,618
678,Sao Tome and Principe,1968,1337
682,Saudi Arabia,1968,6848
686,Senegal,1968,1499
688,Serbia,1968,3464.5212
690,Seychelles,1968,2522
694,Sierra Leone,1968,1032
702,Singapore,1968,3540
705,Slovenia,1968,6458.7537
706,Somalia,1968,1252
710,South Africa,1968,3819
410,South Korea,1968,1812.0501
724,Spain,1968,5588
144,Sri Lanka,1968,1437
748,Swaziland,1968,1588
752,Sweden,1968,11561.2306
756,Switzerland,1968,15374
760,Syria,1968,3306
834,Tanzania,1968,561
764,Thailand,1968,1561
270,The Gambia,1968,939
768,Togo,1968,1043
780,Trinidad and Tobago,1968,7684
788,Tunisia,1968,1735
792,Turkey,1968,2917
800,Uganda,1968,818
784,United Arab Emirates,1968,26374
826,United Kingdom,1968,10409.9504
840,United States,1968,14863
858,Uruguay,1968,4747.1608
862,Venezuela,1968,10249.3471
704,Vietnam,1968,699
894,Zambia,1968,1092
716,Zimbabwe,1968,999
4,Afghanistan,1969,713
8,Albania,1969,1932
12,Algeria,1969,2105
24,Angola,1969,1691
32,Argentina,1969,7037.2804
36,Australia,1969,11561
40,Austria,1969,9131
48,Bahrain,1969,3646
50,Bangladesh,1969,615
56,Belgium,1969,10018
204,Benin,1969,1033
68,Bolivia,1969,2119.6112
70,Bosnia and Herzegovina,1969,2592.3698
72,Botswana,1969,601
76,Brazil,1969,2859.8418
100,Bulgaria,1969,4546
854,Burkina Faso,1969,752
108,Burundi,1969,434
116,Cambodia,1969,722
120,Cameroon,1969,973
124,Canada,1969,11912
132,Cape Verde,1969,611
140,Central African Republic,1969,872
148,Chad,1969,514
152,Chile,1969,5220.4383
156,China,1969,713
170,Colombia,1969,2976.4523
174,Comoros,1969,963
178,Congo,1969,1653
180,"Congo, DRC",1969,792
188,Costa Rica,1969,3622
384,Cote d'Ivoire,1969,1717
191,Croatia,1969,5125.4004
192,Cuba,1969,2020.8886
208,Denmark,1969,12531
262,Djibouti,1969,1742
214,Dominican Republic,1969,1453
218,Ecuador,1969,2259.1103
818,Egypt,1969,1201
222,El Salvador,1969,2206
226,Equatorial Guinea,1969,1364
246,Finland,1969,8878
250,France,1969,10886
266,Gabon,1969,5518
276,Germany,1969,10440
288,Ghana,1969,1325
300,Greece,1969,5766
320,Guatemala,1969,2821
324,Guinea,1969,458
624,Guinea-Bissau,1969,833
332,Haiti,1969,896
340,Honduras,1969,1559
348,Hungary,1969,5062
356,India,1969,845
364,Iran,1969,3897
368,Iraq,1969,3604
372,Ireland,1969,6089
376,Israel,1969,7723
380,Italy,1969,8879.374
388,Jamaica,1969,3480.3854
392,Japan,1969,8874
400,Jordan,1969,2773
404,Kenya,1969,881
414,Kuwait,1969,20963
418,Laos,1969,740
422,Lebanon,1969,2810
426,Lesotho,1969,605
430,Liberia,1969,1442
434,Libya,1969,9043
807,Macedonia,1969,4076.0932
450,Madagascar,1969,1192
454,Malawi,1969,453
458,Malaysia,1969,2005
466,Mali,1969,564
478,Mauritania,1969,975
480,Mauritius,1969,3006
484,Mexico,1969,4185.4846
496,Mongolia,1969,764
499,Montenegro,1969,2852.3207
504,Morocco,1969,1570
508,Mozambique,1969,1693
104,Myanmar,1969,626
516,Namibia,1969,3396
524,Nepal,1969,649
528,Netherlands,1969,11462
554,New Zealand,1969,11511
558,Nicaragua,1969,2875
562,Niger,1969,832
566,Nigeria,1969,861
408,North Korea,1969,1838.9759
578,Norway,1969,9899
512,Oman,1969,3782
586,Pakistan,1969,885
591,Panama,1969,3699
600,Paraguay,1969,1810
604,Peru,1969,3676.4855
608,Philippines,1969,1750
616,Poland,1969,4241
620,Portugal,1969,4987
634,Qatar,1969,35280
642,Romania,1969,2824
646,Rwanda,1969,666
678,Sao Tome and Principe,1969,1389
682,Saudi Arabia,1969,7170
686,Senegal,1969,1362
688,Serbia,1969,3834.6122
690,Seychelles,1969,2455
694,Sierra Leone,1969,1109
702,Singapore,1969,3965
705,Slovenia,1969,7027.0028
706,Somalia,1969,1071
710,South Africa,1969,3946
410,South Korea,1969,2040.0076
724,Spain,1969,6032
144,Sri Lanka,1969,1461
748,Swaziland,1969,1612
752,Sweden,1969,12055.1906
756,Switzerland,1969,16031
760,Syria,1969,3801
834,Tanzania,1969,554
764,Thailand,1969,1636
270,The Gambia,1969,1007
768,Togo,1969,1126
780,Trinidad and Tobago,1969,7897
788,Tunisia,1969,1760
792,Turkey,1969,3002
800,Uganda,1969,881
784,United Arab Emirates,1969,25495
826,United Kingdom,1969,10551.685
840,United States,1969,15179
858,Uruguay,1969,4990.9721
862,Venezuela,1969,10262.4228
704,Vietnam,1969,739
894,Zambia,1969,1056
716,Zimbabwe,1969,1086
4,Afghanistan,1970,709
8,Albania,1970,2004
12,Algeria,1970,2249
24,Angola,1970,1768
32,Argentina,1970,7301.9662
36,Australia,1970,12024
40,Austria,1970,9747
48,Bahrain,1970,3788
50,Bangladesh,1970,630
56,Belgium,1970,10611
204,Benin,1970,1027
68,Bolivia,1970,2176.375
70,Bosnia and Herzegovina,1970,2666.96
72,Botswana,1970,647
76,Brazil,1970,3056.7189
100,Bulgaria,1970,4773
854,Burkina Faso,1970,745
108,Burundi,1970,540
116,Cambodia,1970,647
120,Cameroon,1970,982
124,Canada,1970,12050
132,Cape Verde,1970,619
140,Central African Republic,1970,891
148,Chad,1970,513
152,Chile,1970,5231.4294
156,China,1970,778
170,Colombia,1970,3094.2164
174,Comoros,1970,1009
178,Congo,1970,1696
180,"Congo, DRC",1970,768
188,Costa Rica,1970,3754
384,Cote d'Ivoire,1970,1808
191,Croatia,1970,5463.6355
192,Cuba,1970,1917.4162
208,Denmark,1970,12686
262,Djibouti,1970,2069
214,Dominican Republic,1970,1561
218,Ecuador,1970,2334.8925
818,Egypt,1970,1254
222,El Salvador,1970,2187
226,Equatorial Guinea,1970,1309
246,Finland,1970,9577
250,France,1970,11410
266,Gabon,1970,5869
276,Germany,1970,10839
288,Ghana,1970,1424
300,Greece,1970,6211
320,Guatemala,1970,2919
324,Guinea,1970,465
624,Guinea-Bissau,1970,872
332,Haiti,1970,919
340,Honduras,1970,1556
348,Hungary,1970,5028
356,India,1970,868
364,Iran,1970,4189
368,Iraq,1970,3473
372,Ireland,1970,6199
376,Israel,1970,8101
380,Italy,1970,9366.5963
388,Jamaica,1970,3848.6727
392,Japan,1970,9714
400,Jordan,1970,2395
404,Kenya,1970,915
414,Kuwait,1970,30695
418,Laos,1970,748
422,Lebanon,1970,2917
426,Lesotho,1970,604
430,Liberia,1970,1492
434,Libya,1970,9115
807,Macedonia,1970,4352.7912
450,Madagascar,1970,1226
454,Malawi,1970,447
458,Malaysia,1970,2079
466,Mali,1970,586
478,Mauritania,1970,1059
480,Mauritius,1970,2945
484,Mexico,1970,4319.646
496,Mongolia,1970,787
499,Montenegro,1970,3047.1223
504,Morocco,1970,1616
508,Mozambique,1970,1743
104,Myanmar,1970,642
516,Namibia,1970,3321
524,Nepal,1970,653
528,Netherlands,1970,11967
554,New Zealand,1970,11189
558,Nicaragua,1970,2812
562,Niger,1970,839
566,Nigeria,1970,1094
408,North Korea,1970,1954.0103
578,Norway,1970,10027
512,Oman,1970,3799
586,Pakistan,1970,952
591,Panama,1970,3814
600,Paraguay,1970,1872
604,Peru,1970,3854.2235
608,Philippines,1970,1764
616,Poland,1970,4428
620,Portugal,1970,5473
634,Qatar,1970,32573
642,Romania,1970,2853
646,Rwanda,1970,717
678,Sao Tome and Principe,1970,1440
682,Saudi Arabia,1970,7624
686,Senegal,1970,1435
688,Serbia,1970,3923.8215
690,Seychelles,1970,2570
694,Sierra Leone,1970,1129
702,Singapore,1970,4439
705,Slovenia,1970,7641.209
706,Somalia,1970,1138
710,South Africa,1970,4045
410,South Korea,1970,2167.3335
724,Spain,1970,6319
144,Sri Lanka,1970,1499
748,Swaziland,1970,2036
752,Sweden,1970,12716.3426
756,Switzerland,1970,16904
760,Syria,1970,3540
834,Tanzania,1970,568
764,Thailand,1970,1694
270,The Gambia,1970,879
768,Togo,1970,1075
780,Trinidad and Tobago,1970,8244
788,Tunisia,1970,1827
792,Turkey,1970,3078
800,Uganda,1970,867
784,United Arab Emirates,1970,24552
826,United Kingdom,1970,10767.472
840,United States,1970,15030
858,Uruguay,1970,5184.0537
862,Venezuela,1970,10671.7623
704,Vietnam,1970,735
894,Zambia,1970,1073
716,Zimbabwe,1970,1282
4,Afghanistan,1971,659
8,Albania,1971,2084
12,Algeria,1971,2000
24,Angola,1971,1728
32,Argentina,1971,7529.937
36,Australia,1971,12290
40,Austria,1971,10200
48,Bahrain,1971,3983
50,Bangladesh,1971,586
56,Belgium,1971,10970
204,Benin,1971,1006
68,Bolivia,1971,2204.4212
70,Bosnia and Herzegovina,1971,2817.4252
72,Botswana,1971,747
76,Brazil,1971,3278.4715
100,Bulgaria,1971,4902
854,Burkina Faso,1971,765
108,Burundi,1971,571
116,Cambodia,1971,615
120,Cameroon,1971,990
124,Canada,1971,12562
132,Cape Verde,1971,566
140,Central African Republic,1971,844
148,Chad,1971,512
152,Chile,1971,5597.3089
156,China,1971,795
170,Colombia,1971,3194.2593
174,Comoros,1971,1154
178,Congo,1971,1786
180,"Congo, DRC",1971,795
188,Costa Rica,1971,3889
384,Cote d'Ivoire,1971,1803
191,Croatia,1971,5878.2176
192,Cuba,1971,2036.5356
208,Denmark,1971,12934
262,Djibouti,1971,2142
214,Dominican Republic,1971,1680
218,Ecuador,1971,2409.2856
818,Egypt,1971,1283
222,El Salvador,1971,2222
226,Equatorial Guinea,1971,1186
246,Finland,1971,9765
250,France,1971,11845
266,Gabon,1971,6332
276,Germany,1971,11077
288,Ghana,1971,1491
300,Greece,1971,6624
320,Guatemala,1971,3012
324,Guinea,1971,470
624,Guinea-Bissau,1971,833
332,Haiti,1971,969
340,Honduras,1971,1562
348,Hungary,1971,5238
356,India,1971,856
364,Iran,1971,4577
368,Iraq,1971,3567
372,Ireland,1971,6354
376,Israel,1971,8711
380,Italy,1971,9489.2476
388,Jamaica,1971,3803.2305
392,Japan,1971,10040
400,Jordan,1971,2366
404,Kenya,1971,941
414,Kuwait,1971,30930
418,Laos,1971,755
422,Lebanon,1971,3001
426,Lesotho,1971,535
430,Liberia,1971,1519
434,Libya,1971,8252
807,Macedonia,1971,4578.608
450,Madagascar,1971,1246
454,Malawi,1971,498
458,Malaysia,1971,2180
466,Mali,1971,593
478,Mauritania,1971,1051
480,Mauritius,1971,3047
484,Mexico,1971,4364.8875
496,Mongolia,1971,811
499,Montenegro,1971,3132.838
504,Morocco,1971,1665
508,Mozambique,1971,1816
104,Myanmar,1971,650
516,Namibia,1971,3314
524,Nepal,1971,633
528,Netherlands,1971,12319
554,New Zealand,1971,11576
558,Nicaragua,1971,2856
562,Niger,1971,867
566,Nigeria,1971,1188
408,North Korea,1971,2522.1066
578,Norway,1971,10472
512,Oman,1971,3716
586,Pakistan,1971,931
591,Panama,1971,4010
600,Paraguay,1971,1902
604,Peru,1971,3915.8185
608,Philippines,1971,1808
616,Poland,1971,4707
620,Portugal,1971,5871
634,Qatar,1971,37473
642,Romania,1971,3221
646,Rwanda,1971,705
678,Sao Tome and Principe,1971,1483
682,Saudi Arabia,1971,8475
686,Senegal,1971,1390
688,Serbia,1971,4256.3368
690,Seychelles,1971,2910
694,Sierra Leone,1971,1101
702,Singapore,1971,4904
705,Slovenia,1971,8150.3194
706,Somalia,1971,1141
710,South Africa,1971,4135
410,South Korea,1971,2332.3602
724,Spain,1971,6618
144,Sri Lanka,1971,1457
748,Swaziland,1971,2015
752,Sweden,1971,12748.4308
756,Switzerland,1971,17381
760,Syria,1971,3759
834,Tanzania,1971,574
764,Thailand,1971,1725
270,The Gambia,1971,949
768,Togo,1971,1126
780,Trinidad and Tobago,1971,8272
788,Tunisia,1971,1982
792,Turkey,1971,3282
800,Uganda,1971,869
784,United Arab Emirates,1971,24806
826,United Kingdom,1971,10941.4742
840,United States,1971,15304
858,Uruguay,1971,5130.1431
862,Venezuela,1971,10446.3062
704,Vietnam,1971,754
894,Zambia,1971,1042
716,Zimbabwe,1971,1353
4,Afghanistan,1972,630
8,Albania,1972,2165
12,Algeria,1972,2350
24,Angola,1972,1712
32,Argentina,1972,7634.5656
36,Australia,1972,12404
40,Austria,1972,10771
48,Bahrain,1972,4198
50,Bangladesh,1972,506
56,Belgium,1972,11503
204,Benin,1972,1065
68,Bolivia,1972,2260.4663
70,Bosnia and Herzegovina,1972,2923.5362
72,Botswana,1972,956
76,Brazil,1972,3537.8789
100,Bulgaria,1972,5110
854,Burkina Faso,1972,786
108,Burundi,1972,519
116,Cambodia,1972,577
120,Cameroon,1972,1011
124,Canada,1972,13072
132,Cape Verde,1972,536
140,Central African Republic,1972,808
148,Chad,1972,467
152,Chile,1972,5428.5602
156,China,1972,798
170,Colombia,1972,3355.2486
174,Comoros,1972,1032
178,Congo,1972,1882
180,"Congo, DRC",1972,775
188,Costa Rica,1972,4118
384,Cote d'Ivoire,1972,1811
191,Croatia,1972,6013.5309
192,Cuba,1972,2095.6031
208,Denmark,1972,13538
262,Djibouti,1972,2150
214,Dominican Republic,1972,1837
218,Ecuador,1972,2677.0539
818,Egypt,1972,1284
222,El Salvador,1972,2298
226,Equatorial Guinea,1972,1023
246,Finland,1972,10448
250,France,1972,12264
266,Gabon,1972,6892
276,Germany,1972,11481
288,Ghana,1972,1402
300,Greece,1972,7400
320,Guatemala,1972,3160
324,Guinea,1972,471
624,Guinea-Bissau,1972,883
332,Haiti,1972,995
340,Honduras,1972,1563
348,Hungary,1972,5336
356,India,1972,834
364,Iran,1972,5174
368,Iraq,1972,3323
372,Ireland,1972,6663
376,Israel,1972,9478
380,Italy,1972,9795.1263
388,Jamaica,1972,3857.5983
392,Japan,1972,10734
400,Jordan,1972,2355
404,Kenya,1972,956
414,Kuwait,1972,30291
418,Laos,1972,763
422,Lebanon,1972,3176
426,Lesotho,1972,624
430,Liberia,1972,1530
434,Libya,1972,6979
807,Macedonia,1972,4739.5545
450,Madagascar,1972,1202
454,Malawi,1972,534
458,Malaysia,1972,2289
466,Mali,1972,609
478,Mauritania,1972,1047
480,Mauritius,1972,3309
484,Mexico,1972,4601.9335
496,Mongolia,1972,835
499,Montenegro,1972,3265.5949
504,Morocco,1972,1669
508,Mozambique,1972,1823
104,Myanmar,1972,642
516,Namibia,1972,3387
524,Nepal,1972,640
528,Netherlands,1972,12597
554,New Zealand,1972,11850
558,Nicaragua,1972,2862
562,Niger,1972,804
566,Nigeria,1972,1197
408,North Korea,1972,2560.9487
578,Norway,1972,10922
512,Oman,1972,3934
586,Pakistan,1972,913
591,Panama,1972,4109
600,Paraguay,1972,1946
604,Peru,1972,3929.6438
608,Philippines,1972,1853
616,Poland,1972,5010
620,Portugal,1972,6355
634,Qatar,1972,39157
642,Romania,1972,3396
646,Rwanda,1972,687
678,Sao Tome and Principe,1972,1423
682,Saudi Arabia,1972,9497
686,Senegal,1972,1436
688,Serbia,1972,4414.7072
690,Seychelles,1972,3026
694,Sierra Leone,1972,1072
702,Singapore,1972,5460
705,Slovenia,1972,8515.6799
706,Somalia,1972,1228
710,South Africa,1972,4109
410,South Korea,1972,2456.4692
724,Spain,1972,7099
144,Sri Lanka,1972,1460
748,Swaziland,1972,2201
752,Sweden,1972,13001.752
756,Switzerland,1972,17774
760,Syria,1972,4544
834,Tanzania,1972,593
764,Thailand,1972,1748
270,The Gambia,1972,985
768,Togo,1972,1138
780,Trinidad and Tobago,1972,8628
788,Tunisia,1972,2287
792,Turkey,1972,3412
800,Uganda,1972,856
784,United Arab Emirates,1972,24806
826,United Kingdom,1972,11293.9246
840,United States,1972,15944
858,Uruguay,1972,4944.9979
862,Venezuela,1972,10245.3626
704,Vietnam,1972,802
894,Zambia,1972,1105
716,Zimbabwe,1972,1423
4,Afghanistan,1973,684
8,Albania,1973,2273
12,Algeria,1973,2357
24,Angola,1973,1789
32,Argentina,1973,7961.9739
51,Armenia,1973,6152
36,Australia,1973,12878
40,Austria,1973,11235
31,Azerbaijan,1973,4434
48,Bahrain,1973,4376
50,Bangladesh,1973,497
112,Belarus,1973,5233
56,Belgium,1973,12170
204,Benin,1973,1061
68,Bolivia,1973,2356.8764
70,Bosnia and Herzegovina,1973,3012.2847
72,Botswana,1973,1123
76,Brazil,1973,3880.1213
100,Bulgaria,1973,5284
854,Burkina Faso,1973,735
108,Burundi,1973,554
116,Cambodia,1973,777
120,Cameroon,1973,1003
124,Canada,1973,13838
132,Cape Verde,1973,529
140,Central African Republic,1973,828
148,Chad,1973,435
152,Chile,1973,5033.6803
156,China,1973,838
170,Colombia,1973,3499.3798
174,Comoros,1973,889
178,Congo,1973,1981
180,"Congo, DRC",1973,819
188,Costa Rica,1973,4319
384,Cote d'Ivoire,1973,1866
191,Croatia,1973,6224.3916
192,Cuba,1973,2245.1064
208,Denmark,1973,13945
262,Djibouti,1973,2185
214,Dominican Republic,1973,2005
218,Ecuador,1973,3258.3362
818,Egypt,1973,1294
222,El Salvador,1973,2342
226,Equatorial Guinea,1973,1065
233,Estonia,1973,8657
246,Finland,1973,11085
250,France,1973,12824
266,Gabon,1973,7289
268,Georgia,1973,5932
276,Germany,1973,11966
288,Ghana,1973,1397
300,Greece,1973,7655
320,Guatemala,1973,3297
324,Guinea,1973,482
624,Guinea-Bissau,1973,882
332,Haiti,1973,1025
340,Honduras,1973,1581
348,Hungary,1973,5596
356,India,1973,853
364,Iran,1973,5462
368,Iraq,1973,3753
372,Ireland,1973,6867
376,Israel,1973,9645
380,Italy,1973,10413.5497
388,Jamaica,1973,4130.3747
392,Japan,1973,11434
400,Jordan,1973,2388
398,Kazakhstan,1973,7625
404,Kenya,1973,970
414,Kuwait,1973,26689
417,Kyrgyzstan,1973,3727
418,Laos,1973,770
428,Latvia,1973,7846
422,Lebanon,1973,3155
426,Lesotho,1973,769
430,Liberia,1973,1447
434,Libya,1973,6664
440,Lithuania,1973,7593
807,Macedonia,1973,4969.0992
450,Madagascar,1973,1144
454,Malawi,1973,562
458,Malaysia,1973,2560
466,Mali,1973,581
478,Mauritania,1973,966
480,Mauritius,1973,3680
484,Mexico,1973,4852.5901
498,Moldova,1973,5365
496,Mongolia,1973,860
499,Montenegro,1973,3223.0529
504,Morocco,1973,1694
508,Mozambique,1973,1873
104,Myanmar,1973,628
516,Namibia,1973,3401
524,Nepal,1973,625
528,Netherlands,1973,13081
554,New Zealand,1973,12424
558,Nicaragua,1973,2921
562,Niger,1973,652
566,Nigeria,1973,1262
408,North Korea,1973,2824.3108
578,Norway,1973,11324
512,Oman,1973,3279
586,Pakistan,1973,954
591,Panama,1973,4248
600,Paraguay,1973,2038
604,Peru,1973,4022.8427
608,Philippines,1973,1964
616,Poland,1973,5340
620,Portugal,1973,7063
634,Qatar,1973,42916
642,Romania,1973,3477
643,Russia,1973,6582
646,Rwanda,1973,688
678,Sao Tome and Principe,1973,1355
682,Saudi Arabia,1973,11040
686,Senegal,1973,1315
688,Serbia,1973,4624.2409
690,Seychelles,1973,3251
694,Sierra Leone,1973,1087
702,Singapore,1973,5977
705,Slovenia,1973,8999.377
706,Somalia,1973,1176
710,South Africa,1973,4175
410,South Korea,1973,2824.2597
724,Spain,1973,7661
144,Sri Lanka,1973,1492
748,Swaziland,1973,2258
752,Sweden,1973,13493.5607
756,Switzerland,1973,18204
760,Syria,1973,4017
762,Tajikistan,1973,4095
834,Tanzania,1973,593
764,Thailand,1973,1874
270,The Gambia,1973,997
768,Togo,1973,1067
780,Trinidad and Tobago,1973,8685
788,Tunisia,1973,2221
792,Turkey,1973,3477
795,Turkmenistan,1973,4826
800,Uganda,1973,835
804,Ukraine,1973,4924
784,United Arab Emirates,1973,24887
826,United Kingdom,1973,12025.2802
840,United States,1973,16689
858,Uruguay,1973,4974.3924
860,Uzbekistan,1973,5097
862,Venezuela,1973,10625.0423
704,Vietnam,1973,836
894,Zambia,1973,1062
716,Zimbabwe,1973,1432
4,Afghanistan,1974,703
8,Albania,1974,2282
12,Algeria,1974,2428
24,Angola,1974,1711
32,Argentina,1974,8334.0836
36,Australia,1974,12985
40,Austria,1974,11658
48,Bahrain,1974,4574
50,Bangladesh,1974,547
56,Belgium,1974,12643
204,Benin,1974,955
68,Bolivia,1974,2418.1442
70,Bosnia and Herzegovina,1974,3206.8726
72,Botswana,1974,1300
76,Brazil,1974,4080.9365
100,Bulgaria,1974,5414
854,Burkina Faso,1974,710
108,Burundi,1974,542
116,Cambodia,1974,658
120,Cameroon,1974,1024
124,Canada,1974,14205
132,Cape Verde,1974,512
140,Central African Republic,1974,787
148,Chad,1974,484
152,Chile,1974,4991.9857
156,China,1974,835
170,Colombia,1974,3617.6795
174,Comoros,1974,1055
178,Congo,1974,2084
180,"Congo, DRC",1974,823
188,Costa Rica,1974,4430
384,Cote d'Ivoire,1974,1839
191,Croatia,1974,6735.12
192,Cuba,1974,2324.0808
208,Denmark,1974,13751
262,Djibouti,1974,2080
214,Dominican Republic,1974,2067
218,Ecuador,1974,3369.6221
818,Egypt,1974,1317
222,El Salvador,1974,2436
226,Equatorial Guinea,1974,1128
246,Finland,1974,11361
250,France,1974,13113
266,Gabon,1974,9544
276,Germany,1974,12063
288,Ghana,1974,1455
300,Greece,1974,7350
320,Guatemala,1974,3426
324,Guinea,1974,506
624,Guinea-Bissau,1974,912
332,Haiti,1974,1075
340,Honduras,1974,1745
348,Hungary,1974,5716
356,India,1974,843
364,Iran,1974,5778
368,Iraq,1974,3825
372,Ireland,1974,7042
376,Israel,1974,10025
380,Italy,1974,10913.8779
388,Jamaica,1974,3908.4642
392,Japan,1974,11145
400,Jordan,1974,2506
404,Kenya,1974,981
414,Kuwait,1974,21934
418,Laos,1974,777
422,Lebanon,1974,3502
426,Lesotho,1974,797
430,Liberia,1974,1508
434,Libya,1974,5379
807,Macedonia,1974,5189.3405
450,Madagascar,1974,1139
454,Malawi,1974,582
458,Malaysia,1974,2688
466,Mali,1974,554
478,Mauritania,1974,1046
480,Mauritius,1974,4020
484,Mexico,1974,5012.7836
496,Mongolia,1974,886
499,Montenegro,1974,3384.1953
504,Morocco,1974,1751
508,Mozambique,1974,1684
104,Myanmar,1974,648
516,Namibia,1974,3425
524,Nepal,1974,651
528,Netherlands,1974,13497
554,New Zealand,1974,12879
558,Nicaragua,1974,3235
562,Niger,1974,693
566,Nigeria,1974,1367
408,North Korea,1974,2840.893
578,Norway,1974,11726
512,Oman,1974,3541
586,Pakistan,1974,962
591,Panama,1974,4230
600,Paraguay,1974,2143
604,Peru,1974,4119.3376
608,Philippines,1974,1979
616,Poland,1974,5601
620,Portugal,1974,7048
634,Qatar,1974,36132
642,Romania,1974,3637
646,Rwanda,1974,700
678,Sao Tome and Principe,1974,1356
682,Saudi Arabia,1974,12333
686,Senegal,1974,1329
688,Serbia,1974,4981.3091
690,Seychelles,1974,3245
694,Sierra Leone,1974,1113
702,Singapore,1974,6276
705,Slovenia,1974,9799.6734
706,Somalia,1974,914
710,South Africa,1974,4299
410,South Korea,1974,3015.2485
724,Spain,1974,8149
144,Sri Lanka,1974,1517
748,Swaziland,1974,2443
752,Sweden,1974,13884.5864
756,Switzerland,1974,18414
760,Syria,1974,4821
834,Tanzania,1974,588
764,Thailand,1974,1910
270,The Gambia,1974,1157
768,Togo,1974,1087
780,Trinidad and Tobago,1974,9053
788,Tunisia,1974,2343
792,Turkey,1974,3665
800,Uganda,1974,817
784,United Arab Emirates,1974,28449
826,United Kingdom,1974,11858.9037
840,United States,1974,16491
858,Uruguay,1974,5123.2941
862,Venezuela,1974,10507.4996
704,Vietnam,1974,783
894,Zambia,1974,1114
716,Zimbabwe,1974,1427
4,Afghanistan,1975,721
8,Albania,1975,2289
12,Algeria,1975,2522
24,Angola,1975,1073
32,Argentina,1975,8122.4973
36,Australia,1975,13170
40,Austria,1975,11646
48,Bahrain,1975,3922
50,Bangladesh,1975,529
56,Belgium,1975,12441
204,Benin,1975,969
68,Bolivia,1975,2515.9147
70,Bosnia and Herzegovina,1975,3292.2759
72,Botswana,1975,1223
76,Brazil,1975,4187.3823
100,Bulgaria,1975,5831
854,Burkina Faso,1975,670
108,Burundi,1975,535
116,Cambodia,1975,580
120,Cameroon,1975,1052
124,Canada,1975,14316
132,Cape Verde,1975,525
140,Central African Republic,1975,782
148,Chad,1975,555
152,Chile,1975,4273.2927
156,China,1975,871
170,Colombia,1975,3620.601
174,Comoros,1975,804
178,Congo,1975,2191
180,"Congo, DRC",1975,761
188,Costa Rica,1975,4396
384,Cote d'Ivoire,1975,1764
191,Croatia,1975,6900.6494
192,Cuba,1975,2404.2866
208,Denmark,1975,13621
262,Djibouti,1975,2065
214,Dominican Republic,1975,2111
218,Ecuador,1975,3456.1712
818,Egypt,1975,1421
222,El Salvador,1975,2504
226,Equatorial Guinea,1975,1294
246,Finland,1975,11441
250,France,1975,12957
266,Gabon,1975,9406
276,Germany,1975,12041
288,Ghana,1975,1247
300,Greece,1975,7722
320,Guatemala,1975,3412
324,Guinea,1975,517
624,Guinea-Bissau,1975,925
332,Haiti,1975,1035
340,Honduras,1975,1732
348,Hungary,1975,5805
356,India,1975,897
364,Iran,1975,5883
368,Iraq,1975,4315
372,Ireland,1975,7316
376,Israel,1975,10148
380,Italy,1975,10618.9825
388,Jamaica,1975,3844.8766
392,Japan,1975,11344
400,Jordan,1975,2583
404,Kenya,1975,942
414,Kuwait,1975,18162
418,Laos,1975,784
422,Lebanon,1975,3460
426,Lesotho,1975,715
