"date","lon","lat","depth","depth_to","depth_bot","temp"
"1990-Nov",18.9,-35.3,90,130,220,12.98
"1990-Nov",18.9,-35.3,90,130,220,12.98
"1990-Nov",19.2,-35.5,90,110,200,12.48
"1990-Nov",19.3,-35.5,90,140,230,12.97
"1990-Nov",19.3,-35.4,90,110,200,11.53
"1990-Nov",19.3,-35.3,90,110,200,11.45
"1990-Nov",19.4,-35.2,90,80,170,11.31
"1990-Nov",19.4,-35.1,90,80,170,11.14
"1990-Nov",19.5,-35,90,60,150,11.32
"1990-Nov",19.5,-34.9,90,30,120,10.56
"1990-Nov",20.4,-35,90,10,100,13.75
"1990-Nov",20.5,-35.3,90,0,90,16.04
"1990-Nov",20.5,-35.6,90,60,150,16.7
"1990-Nov",19.7,-35.9,90,110,200,13.24
"1990-Nov",19.6,-36,90,500,590,14.12
"1990-Nov",19.8,-36.2,90,620,710,13.96
"1990-Nov",19.8,-36,90,110,200,13.4
"1990-Nov",19.9,-35.8,90,90,180,10.88
"1990-Nov",20,-35.7,90,60,150,11.58
"1990-Nov",20,-35.5,90,70,160,13.14
"1990-Nov",20.1,-35.4,90,70,160,15.57
"1990-Nov",20.2,-35.2,90,20,110,14.98
"1990-Nov",20.4,-35.1,90,30,120,14.87
"1990-Nov",20.5,-35.5,90,40,130,16.6
"1990-Nov",20.6,-35.9,90,30,120,12.91
"1990-Nov",20.6,-35.9,90,30,120,12.91
"1990-Nov",20.7,-36.3,90,60,150,10.95
"1990-Nov",20.7,-36.4,90,50,140,12.15
"1990-Nov",20.5,-35.6,90,60,150,16.85
"1990-Nov",20.6,-35.8,90,20,110,15.34
"1990-Nov",20.6,-36,90,70,160,13.28
"1990-Nov",20.6,-35.1,90,20,110,10.54
"1990-Nov",21.3,-35.9,90,40,130,11.92
"1990-Nov",21.3,-35.7,90,40,130,12.36
"1990-Nov",21.2,-35.5,90,30,120,10.4
"1990-Nov",21.2,-35.4,90,0,90,9.96
"1990-Nov",22.2,-34.7,90,10,100,8.62
"1990-Nov",22.2,-34.9,90,10,100,9.25
"1990-Nov",22.3,-35,90,20,110,10.18
"1990-Nov",22.3,-35.2,90,30,120,11.72
"1990-Nov",22.3,-35.4,90,60,150,10.15
"1990-Nov",23.9,-34.7,90,80,170,11.37
"1990-Nov",23.9,-34.5,90,40,130,10.01
"1990-Nov",23.9,-34.3,90,40,130,10.09
"1990-Nov",23.8,-34.2,90,10,100,9.74
"1990-Nov",24.9,-34.7,90,260,350,12.67
"1990-Nov",24.8,-34.6,90,190,280,10.73
"1990-Nov",24.8,-34.4,90,30,120,10.86
"1990-Nov",25,-34.2,90,10,100,10.13
"1990-Nov",25.1,-34.2,90,30,120,10.42
"1990-Nov",25.3,-34.2,90,40,130,9.93
"1990-Nov",17.1,-30.3,100,40,140,8.55
"1990-Nov",16.9,-29.9,100,40,140,8.7
"1990-Nov",16.7,-30,100,60,160,9.04
"1990-Nov",16.5,-30,100,80,180,9.57
"1990-Nov",16.3,-30.1,100,90,190,9.68
"1990-Nov",16.1,-30.1,100,100,200,9.7
"1990-Nov",16,-30.2,100,110,210,11.45
"1990-Nov",15.8,-30.2,100,130,230,12.88
"1990-Nov",15.6,-30.2,100,140,240,13.11
"1990-Nov",15.4,-30.3,100,170,270,13.54
"1990-Nov",15.2,-30.3,100,200,300,12.39
"1990-Nov",15.4,-30.8,100,570,670,14.44
"1990-Nov",15.6,-30.7,100,160,260,14.26
"1990-Nov",15.8,-30.7,100,100,200,12.67
"1990-Nov",16,-30.6,100,120,220,13.7
"1990-Nov",16.1,-30.6,100,150,250,13.11
"1990-Nov",16.3,-30.5,100,140,240,12.74
"1990-Nov",16.5,-30.5,100,130,230,11.3
"1990-Nov",16.7,-30.4,100,100,200,9.57
"1990-Nov",16.9,-30.4,100,70,170,9.02
"1990-Nov",17.1,-30.4,100,40,140,8.45
"1990-Nov",17.7,-31.4,100,20,120,8.55
"1990-Nov",17.5,-31.4,100,50,150,8.68
"1990-Nov",17.3,-31.5,100,100,200,8.83
"1990-Nov",17.1,-31.5,100,150,250,11.33
"1990-Nov",16.9,-31.6,100,180,280,12.1
"1990-Nov",16.8,-31.6,100,190,290,10.91
"1990-Nov",16.6,-31.7,100,200,300,12.28
"1990-Nov",16.4,-31.7,100,310,410,13.6
"1990-Nov",16.6,-32.3,100,260,360,13.5
"1990-Nov",16.8,-32.2,100,220,320,13.42
"1990-Nov",17,-32.2,100,170,270,12
"1990-Nov",17.1,-32.1,100,140,240,11.49
"1990-Nov",17.3,-32.1,100,100,200,9.82
"1990-Nov",17.5,-32,100,50,150,8.72
"1990-Nov",17.7,-32,100,40,140,8.33
"1990-Nov",17.9,-31.9,100,20,120,7.9
"1990-Nov",17.8,-32.4,100,50,150,8.23
"1990-Nov",17.6,-32.4,100,70,170,9.26
"1990-Nov",17.4,-32.5,100,150,250,9.55
"1990-Nov",17.2,-32.5,100,180,280,10.81
"1990-Nov",17,-32.6,100,220,320,11.3
"1990-Nov",16.8,-32.6,100,280,380,10.59
"1990-Nov",16.8,-32.9,100,420,520,13.61
"1990-Nov",17,-32.8,100,240,340,11.7
"1990-Nov",17.7,-33.1,100,70,170,9.32
"1990-Nov",17.5,-33.1,100,240,340,12.99
"1990-Nov",17.2,-32.8,100,200,300,12.01
"1990-Nov",17.4,-32.7,100,160,260,10.5
"1990-Nov",17.5,-32.7,100,170,270,9.55
"1990-Nov",17.6,-32.7,100,130,230,9.27
"1990-Nov",17.7,-32.6,100,60,160,8.78
"1990-Nov",17.8,-32.6,100,40,60,8.2
"1990-Nov",17.3,-33.2,100,300,400,13.94
"1990-Nov",17.3,-33.2,100,300,400,14
"1990-Nov",17.1,-33.2,100,370,470,14.59
"1990-Nov",17.5,-33.1,100,240,340,13.03
"1990-Nov",17.4,-33.2,100,370,470,13.68
"1990-Nov",17.2,-33.2,100,380,480,14.31
"1990-Nov",17.2,-33.3,100,430,530,14.62
"1990-Nov",17.3,-33.3,100,350,450,15.07
"1990-Nov",17.4,-33.3,100,460,560,14.48
"1990-Nov",17.5,-33.2,100,320,420,13.3
"1990-Nov",17.6,-33.2,100,140,240,11.85
"1990-Nov",17.7,-33.2,100,90,190,8.93
"1990-Nov",17.8,-33.1,100,40,140,8.7
"1990-Nov",17.9,-33.3,100,40,140,8.65
"1990-Nov",17.8,-33.3,100,60,160,8.69
"1990-Nov",17.7,-33.3,100,90,190,10.82
"1990-Nov",17.6,-33.3,100,140,240,12.53
"1990-Nov",17.5,-33.4,100,390,490,12.95
"1990-Nov",17.4,-33.4,100,470,570,14.13
"1990-Nov",17.3,-33.4,100,400,500,14.63
"1990-Nov",17.4,-33.5,100,690,790,14.1
"1990-Nov",17.5,-33.5,100,300,400,13.61
"1990-Nov",17.6,-33.5,100,130,230,13
"1990-Nov",17.7,-33.4,100,100,200,11.74
"1990-Nov",17.8,-33.4,100,80,180,9.54
"1990-Nov",18,-33.8,100,60,160,8.27
"1990-Nov",17.6,-33.9,100,200,300,12.26
"1990-Nov",17.5,-33.9,100,310,410,13.57
"1990-Nov",18,-34.4,100,200,300,11.67
"1990-Nov",18.2,-34.3,100,150,250,10.56
"1990-Nov",17.6,-34.2,100,280,380,13.76
"1990-Nov",17.8,-34.1,100,150,250,10.97
"1990-Nov",18,-34.1,100,120,220,9.3
"1990-Nov",17.9,-34.2,100,200,300,8.86
"1990-Nov",17.7,-34.3,100,350,450,12.57
"1990-Nov",17.5,-34.3,100,NA,NA,14.46
"1990-Nov",17.4,-34.5,100,NA,NA,14.47
"1990-Nov",17.6,-34.5,100,NA,NA,13.9
"1990-Nov",17.8,-34.4,100,370,470,12.94
"1990-Nov",18.6,-34.5,100,40,140,9.46
"1990-Nov",18.5,-34.6,100,90,190,8.8
"1990-Nov",18.5,-34.7,100,120,220,9.72
"1990-Nov",18.4,-34.8,100,260,360,10.47
"1990-Nov",18.4,-34.9,100,290,390,12.67
"1990-Nov",18.4,-35,100,480,580,14.47
"1990-Nov",18.5,-34.9,100,210,310,12.27
"1990-Nov",18.6,-34.8,100,90,190,10.63
"1990-Nov",18.6,-34.7,100,90,190,10.17
"1990-Nov",18.6,-34.6,100,70,170,10.08
"1990-Nov",18.7,-34.6,100,70,170,10.32
"1990-Nov",18.7,-34.5,100,30,130,10.09
"1990-Nov",18.9,-34.5,100,10,110,9.8
"1990-Nov",18.8,-34.6,100,60,160,10.65
"1990-Nov",18.8,-34.7,100,70,170,11.14
"1990-Nov",18.8,-34.8,100,80,180,10.86
"1990-Nov",18.7,-34.9,100,110,210,11.31
"1990-Nov",18.6,-35,100,250,350,12.39
"1990-Nov",18.6,-35.1,100,320,420,13.07
"1990-Nov",18.6,-35.2,100,610,710,14.17
"1990-Nov",18.5,-35.2,100,880,980,14.39
"1990-Nov",18.5,-35.3,100,NA,NA,14.43
"1990-Nov",19.1,-34.8,100,40,140,10.46
"1990-Nov",19,-34.9,100,70,170,12.4
"1990-Nov",19,-35.1,100,110,210,11.21
"1990-Nov",18.5,-35.4,100,NA,NA,14.22
"1990-Nov",18.7,-35.5,100,NA,NA,14.26
"1990-Nov",18.7,-35.4,100,800,900,14.09
"1990-Nov",18.8,-35.3,100,270,370,13.69
"1990-Nov",18.8,-35.2,100,120,220,13.51
"1990-Nov",18.8,-35.1,100,150,250,11.4
"1990-Nov",18.9,-35.1,100,170,270,10.85
"1990-Nov",18.9,-35,100,90,190,11.45
"1990-Nov",18.9,-35.3,100,120,220,12.22
"1990-Nov",18.9,-35.3,100,120,220,12.22
"1990-Nov",19.2,-35.5,100,100,200,12.36
"1990-Nov",19.3,-35.5,100,130,230,11.42
"1990-Nov",19.3,-35.4,100,100,200,11.16
"1990-Nov",19.3,-35.3,100,100,200,11.2
"1990-Nov",19.4,-35.2,100,70,170,10.89
"1990-Nov",19.4,-35.1,100,70,170,10.72
"1990-Nov",19.5,-35,100,50,150,10.9
"1990-Nov",19.5,-34.9,100,20,120,10.4
"1990-Nov",20.4,-35,100,0,100,13.38
"1990-Nov",20.5,-35.6,100,50,150,15.68
"1990-Nov",19.7,-35.9,100,100,200,13.1
"1990-Nov",19.6,-36,100,490,590,13.75
"1990-Nov",19.8,-36.2,100,610,710,13.59
"1990-Nov",19.8,-36,100,100,200,12.88
"1990-Nov",19.9,-35.8,100,80,180,10.27
"1990-Nov",20,-35.7,100,50,150,10.86
"1990-Nov",20,-35.5,100,60,160,11.84
"1990-Nov",20.1,-35.4,100,60,160,14.53
"1990-Nov",20.2,-35.2,100,10,110,13.66
"1990-Nov",20.6,-35.9,100,20,120,11.56
"1990-Nov",20.6,-35.9,100,20,120,11.56
"1990-Nov",20.7,-36.3,100,50,150,9.74
"1990-Nov",20.7,-36.4,100,40,140,11.11
"1990-Nov",20.5,-35.6,100,50,150,15.97
"1990-Nov",20.6,-35.8,100,10,110,15.1
"1990-Nov",20.6,-36,100,60,160,11.73
"1990-Nov",20.6,-35.1,100,10,110,9.79
"1990-Nov",21.3,-35.9,100,30,130,10.76
"1990-Nov",21.3,-35.7,100,30,130,10.85
"1990-Nov",21.2,-35.5,100,20,120,9.95
"1990-Nov",22.2,-34.9,100,0,100,9.22
"1990-Nov",22.3,-35,100,10,110,10.18
"1990-Nov",22.3,-35.2,100,20,120,11.38
"1990-Nov",22.3,-35.4,100,50,150,9.62
"1990-Nov",23.9,-34.7,100,70,170,10.61
"1990-Nov",23.9,-34.5,100,30,130,10.01
"1990-Nov",23.9,-34.3,100,30,130,10.05
"1990-Nov",23.8,-34.2,100,0,100,9.74
"1990-Nov",24.9,-34.7,100,250,350,12.11
"1990-Nov",24.8,-34.6,100,180,280,10.68
"1990-Nov",24.8,-34.4,100,20,120,10.53
"1990-Nov",25.1,-34.2,100,20,120,10
"1990-Nov",25.3,-34.2,100,30,130,9.93
"1990-Nov",17.1,-30.3,110,30,140,8.41
"1990-Nov",16.9,-29.9,110,30,140,8.7
"1990-Nov",16.7,-30,110,50,160,8.75
"1990-Nov",16.5,-30,110,70,180,9.13
"1990-Nov",16.3,-30.1,110,80,190,9.3
"1990-Nov",16.1,-30.1,110,90,200,9.3
"1990-Nov",16,-30.2,110,100,210,11.22
"1990-Nov",15.8,-30.2,110,120,230,12.48
"1990-Nov",15.6,-30.2,110,130,240,12.53
"1990-Nov",15.4,-30.3,110,160,270,13.31
"1990-Nov",15.2,-30.3,110,190,300,12.07
"1990-Nov",15.4,-30.8,110,560,670,14.1
"1990-Nov",15.6,-30.7,110,150,260,13.6
"1990-Nov",15.8,-30.7,110,90,200,12.36
"1990-Nov",16,-30.6,110,110,220,13.45
"1990-Nov",16.1,-30.6,110,140,250,12.86
"1990-Nov",16.3,-30.5,110,130,240,12.42
"1990-Nov",16.5,-30.5,110,120,230,11.05
"1990-Nov",16.7,-30.4,110,90,200,9.38
"1990-Nov",16.9,-30.4,110,60,170,8.69
"1990-Nov",17.1,-30.4,110,30,140,8.37
"1990-Nov",17.7,-31.4,110,10,120,8.5
"1990-Nov",17.5,-31.4,110,40,150,8.59
"1990-Nov",17.3,-31.5,110,90,200,8.72
"1990-Nov",17.1,-31.5,110,140,250,10.72
"1990-Nov",16.8,-31.6,110,180,290,10.42
"1990-Nov",16.6,-31.7,110,190,300,11.87
"1990-Nov",16.4,-31.7,110,300,410,13.46
"1990-Nov",16.6,-32.3,110,250,360,12.97
"1990-Nov",16.8,-32.2,110,210,320,12.87
"1990-Nov",17,-32.2,110,160,270,11.81
"1990-Nov",17.1,-32.1,110,130,240,11.26
"1990-Nov",17.3,-32.1,110,90,200,9.47
"1990-Nov",17.5,-32,110,40,150,8.42
"1990-Nov",17.7,-32,110,30,140,7.9
"1990-Nov",17.8,-32.4,110,40,150,7.74
"1990-Nov",17.6,-32.4,110,60,170,9.25
"1990-Nov",17.4,-32.5,110,140,250,9.22
"1990-Nov",17.2,-32.5,110,170,280,10.3
"1990-Nov",17,-32.6,110,210,320,11.01
"1990-Nov",16.8,-32.6,110,270,380,10.13
"1990-Nov",16.8,-32.9,110,410,520,13.43
"1990-Nov",17,-32.8,110,230,340,11.54
"1990-Nov",17.7,-33.1,110,60,170,9.03
"1990-Nov",17.5,-33.1,110,230,340,12.79
"1990-Nov",17.2,-32.8,110,190,300,11.59
"1990-Nov",17.4,-32.7,110,150,260,10.24
"1990-Nov",17.5,-32.7,110,160,270,9.24
"1990-Nov",17.6,-32.7,110,120,230,9.14
"1990-Nov",17.7,-32.6,110,50,160,8.58
"1990-Nov",17.3,-33.2,110,290,400,13.67
"1990-Nov",17.3,-33.2,110,290,400,13.7
"1990-Nov",17.1,-33.2,110,360,470,14.31
"1990-Nov",17.5,-33.1,110,230,340,12.82
"1990-Nov",17.4,-33.2,110,360,470,13.25
"1990-Nov",17.2,-33.2,110,370,480,14.13
"1990-Nov",17.2,-33.3,110,420,530,14.37
"1990-Nov",17.3,-33.3,110,340,450,14.72
"1990-Nov",17.4,-33.3,110,450,560,13.93
"1990-Nov",17.5,-33.2,110,310,420,13.08
"1990-Nov",17.6,-33.2,110,130,240,11.66
"1990-Nov",17.7,-33.2,110,80,190,8.62
"1990-Nov",17.8,-33.1,110,30,140,8.7
"1990-Nov",17.8,-33.3,110,50,160,8.55
"1990-Nov",17.7,-33.3,110,80,190,10.53
"1990-Nov",17.6,-33.3,110,130,240,12.06
"1990-Nov",17.5,-33.4,110,380,490,12.67
"1990-Nov",17.4,-33.4,110,460,570,13.86
"1990-Nov",17.3,-33.4,110,390,500,14.18
"1990-Nov",17.4,-33.5,110,680,790,13.87
"1990-Nov",17.5,-33.5,110,290,400,13.27
"1990-Nov",17.6,-33.5,110,120,230,12.76
"1990-Nov",17.7,-33.4,110,90,200,11.42
"1990-Nov",17.8,-33.4,110,70,180,9.3
"1990-Nov",18,-33.8,110,50,160,8.02
"1990-Nov",17.6,-33.9,110,190,300,12.06
"1990-Nov",17.5,-33.9,110,300,410,13.35
"1990-Nov",18,-34.4,110,190,300,11.28
"1990-Nov",18.2,-34.3,110,140,250,9.99
"1990-Nov",17.6,-34.2,110,270,380,13.31
"1990-Nov",17.8,-34.1,110,140,250,10.39
"1990-Nov",18,-34.1,110,110,220,9.11
"1990-Nov",17.9,-34.2,110,190,300,8.46
"1990-Nov",17.7,-34.3,110,340,450,12.06
"1990-Nov",17.5,-34.3,110,NA,NA,14.02
"1990-Nov",17.4,-34.5,110,NA,NA,14.09
"1990-Nov",17.6,-34.5,110,NA,NA,13.55
"1990-Nov",17.8,-34.4,110,360,470,12.47
"1990-Nov",18.6,-34.5,110,30,140,9.08
"1990-Nov",18.5,-34.6,110,80,190,8.59
"1990-Nov",18.5,-34.7,110,110,220,8.89
"1990-Nov",18.4,-34.8,110,250,360,9.88
"1990-Nov",18.4,-34.9,110,280,390,12.28
"1990-Nov",18.4,-35,110,470,580,13.69
"1990-Nov",18.5,-34.9,110,200,310,11.45
"1990-Nov",18.6,-34.8,110,80,190,10.17
"1990-Nov",18.6,-34.7,110,80,190,9.64
"1990-Nov",18.6,-34.6,110,60,170,9.91
"1990-Nov",18.7,-34.6,110,60,170,9.99
"1990-Nov",18.7,-34.5,110,20,130,9.09
"1990-Nov",18.8,-34.6,110,50,160,10.29
"1990-Nov",18.8,-34.7,110,60,170,10.63
"1990-Nov",18.8,-34.8,110,70,180,10.16
"1990-Nov",18.7,-34.9,110,100,210,10.94
"1990-Nov",18.6,-35,110,240,350,11.73
"1990-Nov",18.6,-35.1,110,310,420,12.99
"1990-Nov",18.6,-35.2,110,600,710,14.01
"1990-Nov",18.5,-35.2,110,870,980,14.17
"1990-Nov",18.5,-35.3,110,NA,NA,14.28
"1990-Nov",19.1,-34.8,110,30,140,10.43
"1990-Nov",19,-34.9,110,60,170,10.92
"1990-Nov",19,-35.1,110,100,210,10.8
"1990-Nov",18.5,-35.4,110,NA,NA,14.08
"1990-Nov",18.7,-35.5,110,NA,NA,14.03
"1990-Nov",18.7,-35.4,110,790,900,13.74
"1990-Nov",18.8,-35.3,110,260,370,13.22
"1990-Nov",18.8,-35.2,110,110,220,13.12
"1990-Nov",18.8,-35.1,110,140,250,11.05
"1990-Nov",18.9,-35.1,110,160,270,10.26
"1990-Nov",18.9,-35,110,80,190,11.03
"1990-Nov",18.9,-35.3,110,110,220,11.65
"1990-Nov",18.9,-35.3,110,110,220,11.65
"1990-Nov",19.2,-35.5,110,90,200,12.04
"1990-Nov",19.3,-35.5,110,120,230,10.68
"1990-Nov",19.3,-35.4,110,90,200,10.71
"1990-Nov",19.3,-35.3,110,90,200,10.9
"1990-Nov",19.4,-35.2,110,60,170,10.45
"1990-Nov",19.4,-35.1,110,60,170,10.31
"1990-Nov",19.5,-35,110,40,150,10.54
"1990-Nov",20.5,-35.6,110,40,150,14.06
"1990-Nov",19.7,-35.9,110,90,200,12.96
"1990-Nov",19.6,-36,110,480,590,13.27
"1990-Nov",19.8,-36.2,110,600,710,13.3
"1990-Nov",19.8,-36,110,90,200,11.94
"1990-Nov",19.9,-35.8,110,70,180,9.94
"1990-Nov",20,-35.7,110,40,150,10.08
"1990-Nov",20,-35.5,110,50,160,10.89
"1990-Nov",20.1,-35.4,110,50,160,13.2
"1990-Nov",20.2,-35.2,110,0,110,11.98
"1990-Nov",20.6,-35.9,110,10,120,10.73
"1990-Nov",20.6,-35.9,110,10,120,10.73
"1990-Nov",20.7,-36.3,110,40,150,9.5
"1990-Nov",20.7,-36.4,110,30,140,10.16
"1990-Nov",20.5,-35.6,110,40,150,14.52
"1990-Nov",20.6,-35.8,110,0,110,14.94
"1990-Nov",20.6,-36,110,50,160,10.34
"1990-Nov",20.6,-35.1,110,0,110,9.6
"1990-Nov",21.3,-35.9,110,20,130,10.08
"1990-Nov",21.3,-35.7,110,20,130,10.7
"1990-Nov",22.3,-35,110,0,110,10.18
"1990-Nov",22.3,-35.2,110,10,120,10.95
"1990-Nov",22.3,-35.4,110,40,150,9.22
"1990-Nov",23.9,-34.7,110,60,170,10.46
"1990-Nov",23.9,-34.5,110,20,130,10.01
"1990-Nov",23.9,-34.3,110,20,130,9.98
"1990-Nov",24.9,-34.7,110,240,350,11.26
"1990-Nov",24.8,-34.6,110,170,280,10.63
"1990-Nov",24.8,-34.4,110,10,120,10.4
"1990-Nov",17.1,-30.3,120,20,140,8.34
"1990-Nov",16.9,-29.9,120,20,140,8.7
"1990-Nov",16.7,-30,120,40,160,8.7
"1990-Nov",16.5,-30,120,60,180,8.86
"1990-Nov",16.3,-30.1,120,70,190,9
"1990-Nov",16.1,-30.1,120,80,200,9.2
"1990-Nov",16,-30.2,120,90,210,10.8
"1990-Nov",15.8,-30.2,120,110,230,11.83
"1990-Nov",15.6,-30.2,120,120,240,12.11
"1990-Nov",15.4,-30.3,120,150,270,12.94
"1990-Nov",15.2,-30.3,120,180,300,11.79
"1990-Nov",15.4,-30.8,120,550,670,13.82
"1990-Nov",15.6,-30.7,120,140,260,12.91
"1990-Nov",15.8,-30.7,120,80,200,12.19
"1990-Nov",16,-30.6,120,100,220,13.25
"1990-Nov",16.1,-30.6,120,130,250,12.57
"1990-Nov",16.3,-30.5,120,120,240,12.29
"1990-Nov",16.5,-30.5,120,110,230,10.61
"1990-Nov",16.7,-30.4,120,80,200,9.19
"1990-Nov",16.9,-30.4,120,50,170,8.39
"1990-Nov",17.1,-30.4,120,20,140,8.21
"1990-Nov",17.5,-31.4,120,30,150,8.45
"1990-Nov",17.3,-31.5,120,80,200,8.5
"1990-Nov",17.1,-31.5,120,130,250,10.38
"1990-Nov",16.8,-31.6,120,170,290,10.2
"1990-Nov",16.6,-31.7,120,180,300,11.55
"1990-Nov",16.4,-31.7,120,290,410,13.22
"1990-Nov",16.6,-32.3,120,240,360,12.61
"1990-Nov",16.8,-32.2,120,200,320,12.44
"1990-Nov",17,-32.2,120,150,270,11.64
"1990-Nov",17.1,-32.1,120,120,240,10.87
"1990-Nov",17.3,-32.1,120,80,200,9.05
"1990-Nov",17.5,-32,120,30,150,8.25
"1990-Nov",17.7,-32,120,20,140,7.61
"1990-Nov",17.8,-32.4,120,30,150,7.42
"1990-Nov",17.6,-32.4,120,50,170,8.94
"1990-Nov",17.4,-32.5,120,130,250,8.98
"1990-Nov",17.2,-32.5,120,160,280,10.05
"1990-Nov",17,-32.6,120,200,320,10.72
"1990-Nov",16.8,-32.6,120,260,380,9.79
"1990-Nov",16.8,-32.9,120,400,520,13.21
"1990-Nov",17,-32.8,120,220,340,11.2
"1990-Nov",17.7,-33.1,120,50,170,8.81
"1990-Nov",17.5,-33.1,120,220,340,12.41
"1990-Nov",17.2,-32.8,120,180,300,11.28
"1990-Nov",17.4,-32.7,120,140,260,10.04
"1990-Nov",17.5,-32.7,120,150,270,8.91
"1990-Nov",17.6,-32.7,120,110,230,8.88
"1990-Nov",17.7,-32.6,120,40,160,8.34
"1990-Nov",17.3,-33.2,120,280,400,13.41
"1990-Nov",17.3,-33.2,120,280,400,13.42
"1990-Nov",17.1,-33.2,120,350,470,13.95
"1990-Nov",17.5,-33.1,120,220,340,12.6
"1990-Nov",17.4,-33.2,120,350,470,12.88
"1990-Nov",17.2,-33.2,120,360,480,13.97
"1990-Nov",17.2,-33.3,120,410,530,14.11
"1990-Nov",17.3,-33.3,120,330,450,14.19
"1990-Nov",17.4,-33.3,120,440,560,13.63
"1990-Nov",17.5,-33.2,120,300,420,12.92
"1990-Nov",17.6,-33.2,120,120,240,11.42
"1990-Nov",17.7,-33.2,120,70,190,8.35
"1990-Nov",17.8,-33.1,120,20,140,8.6
"1990-Nov",17.8,-33.3,120,40,160,8.49
"1990-Nov",17.7,-33.3,120,70,190,10.38
"1990-Nov",17.6,-33.3,120,120,240,11.85
"1990-Nov",17.5,-33.4,120,370,490,12.55
"1990-Nov",17.4,-33.4,120,450,570,13.52
"1990-Nov",17.3,-33.4,120,380,500,13.95
"1990-Nov",17.4,-33.5,120,670,790,13.61
"1990-Nov",17.5,-33.5,120,280,400,13.09
"1990-Nov",17.6,-33.5,120,110,230,12.4
"1990-Nov",17.7,-33.4,120,80,200,10.6
"1990-Nov",17.8,-33.4,120,60,180,8.89
"1990-Nov",18,-33.8,120,40,160,7.91
"1990-Nov",17.6,-33.9,120,180,300,11.83
"1990-Nov",17.5,-33.9,120,290,410,13.26
"1990-Nov",18,-34.4,120,180,300,10.93
"1990-Nov",18.2,-34.3,120,130,250,9.53
"1990-Nov",17.6,-34.2,120,260,380,13.07
"1990-Nov",17.8,-34.1,120,130,250,9.73
"1990-Nov",18,-34.1,120,100,220,8.89
"1990-Nov",17.9,-34.2,120,180,300,8.17
"1990-Nov",17.7,-34.3,120,330,450,11.34
"1990-Nov",17.5,-34.3,120,NA,NA,13.54
"1990-Nov",17.4,-34.5,120,NA,NA,13.88
"1990-Nov",17.6,-34.5,120,NA,NA,13.36
"1990-Nov",17.8,-34.4,120,350,470,12.35
"1990-Nov",18.6,-34.5,120,20,140,8.89
"1990-Nov",18.5,-34.6,120,70,190,8.32
"1990-Nov",18.5,-34.7,120,100,220,8.56
"1990-Nov",18.4,-34.8,120,240,360,9.7
"1990-Nov",18.4,-34.9,120,270,390,11.79
"1990-Nov",18.4,-35,120,460,580,13.36
"1990-Nov",18.5,-34.9,120,190,310,11.12
"1990-Nov",18.6,-34.8,120,70,190,9.78
"1990-Nov",18.6,-34.7,120,70,190,9.33
"1990-Nov",18.6,-34.6,120,50,170,9.67
"1990-Nov",18.7,-34.6,120,50,170,9.84
"1990-Nov",18.8,-34.6,120,40,160,9.97
"1990-Nov",18.8,-34.7,120,50,170,10.08
"1990-Nov",18.8,-34.8,120,60,180,9.74
"1990-Nov",18.7,-34.9,120,90,210,10.57
"1990-Nov",18.6,-35,120,230,350,11.25
"1990-Nov",18.6,-35.1,120,300,420,13.02
"1990-Nov",18.6,-35.2,120,590,710,13.79
"1990-Nov",18.5,-35.2,120,860,980,13.97
"1990-Nov",18.5,-35.3,120,NA,NA,13.95
"1990-Nov",19,-34.9,120,50,170,10.53
"1990-Nov",19,-35.1,120,90,210,10.39
"1990-Nov",18.5,-35.4,120,NA,NA,13.8
"1990-Nov",18.7,-35.5,120,NA,NA,13.66
"1990-Nov",18.7,-35.4,120,780,900,13.45
"1990-Nov",18.8,-35.3,120,250,370,12.48
"1990-Nov",18.8,-35.2,120,100,220,12.71
"1990-Nov",18.8,-35.1,120,130,250,10.88
"1990-Nov",18.9,-35.1,120,150,270,9.95
"1990-Nov",18.9,-35,120,70,190,10.66
"1990-Nov",18.9,-35.3,120,100,220,11.37
"1990-Nov",18.9,-35.3,120,100,220,11.37
"1990-Nov",19.2,-35.5,120,80,200,11.58
"1990-Nov",19.3,-35.5,120,110,230,9.87
"1990-Nov",19.3,-35.4,120,80,200,10.33
"1990-Nov",19.3,-35.3,120,80,200,10.58
"1990-Nov",19.4,-35.2,120,50,170,9.98
"1990-Nov",19.4,-35.1,120,50,170,9.98
"1990-Nov",19.5,-35,120,30,150,9.87
"1990-Nov",20.5,-35.6,120,30,150,13.28
"1990-Nov",19.7,-35.9,120,80,200,12.85
"1990-Nov",19.6,-36,120,470,590,13.01
"1990-Nov",19.8,-36.2,120,590,710,12.82
"1990-Nov",19.8,-36,120,80,200,11.69
"1990-Nov",19.9,-35.8,120,60,180,9.74
"1990-Nov",20,-35.7,120,30,150,9.71
"1990-Nov",20,-35.5,120,40,160,10.4
"1990-Nov",20.1,-35.4,120,40,160,11.67
"1990-Nov",20.2,-35.2,120,10,110,10.93
"1990-Nov",20.6,-35.9,120,0,120,9.95
"1990-Nov",20.6,-35.9,120,0,120,9.95
"1990-Nov",20.7,-36.3,120,30,150,9.48
"1990-Nov",20.7,-36.4,120,20,140,9.91
"1990-Nov",20.5,-35.6,120,30,150,13.8
"1990-Nov",20.6,-35.8,120,10,110,14.7
"1990-Nov",20.6,-36,120,40,160,9.79
